alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	17346	1	6730	[0.2612446223202999, 0.27735543808120966]	[0.26120182336292924, 0.2773845945967875]	(0.2610493082366202, 0.2773670120055749)	0.004446424651787795	0.012678745182182372	0.4577616045201815	1
0.05	17346	1	6747	[0.2612612198251727, 0.2773388375904178]	[0.2612703167690532, 0.27736617691342835]	(0.2614455269606544, 0.2773692497771336)	0.0022624255806098503	0.013329955484182698	0.9643615385841903	1
0.05	17346	1	6764	[0.2612777679875167, 0.2773222864571636]	[0.261213064936933, 0.27745463890229066]	(0.26127932254326025, 0.2774317160421258)	0.012132783197675634	0.006870403466110897	0.9344147907716217	1
0.05	17346	1	6782	[0.2612952361502898, 0.277304815164955]	[0.26133803891267005, 0.27737529294807073]	(0.2613937065233347, 0.27735585233021953)	0.007044785159689759	0.009308954067172026	0.9792810932415467	1
0.05	17346	1	6799	[0.2613116837443288, 0.27728836463055273]	[0.2612985266878142, 0.2772220660262779]	(0.26122492376036943, 0.2771812160935425)	0.0049691348388841705	0.012071418728816452	0.9130456090879868	1
0.05	17346	1	6816	[0.26132808298035104, 0.27727196246883445]	[0.26134344121038916, 0.2771986351557976]	(0.26122030908183325, 0.277226522782965)	0.005562356585736228	0.009545034439338185	0.9267030681045326	1
0.05	17346	1	6834	[0.2613453945203338, 0.2772546478469211]	[0.2612536817421186, 0.27735599035383496]	(0.26115399760776226, 0.27731607442642847)	0.011989292329707246	0.015643007697308753	0.9954234434413268	1
0.05	17346	1	6851	[0.2613616951890755, 0.2772383442823376]	[0.2612337679025592, 0.2773453918547591]	(0.2613234858956063, 0.27753210683635166)	0.014584182180199745	0.020481190145469008	0.9382580263211645	1
0.05	17346	1	6869	[0.2613789030645802, 0.2772211333562702]	[0.2614142919747752, 0.27722057209135814]	(0.26132945336197533, 0.27714023556680434)	0.0022692622468633017	0.008202247472736901	0.9423517419657846	1
0.05	17346	1	6886	[0.2613951064843181, 0.2772049270700896]	[0.2614099289835958, 0.27734156760498413]	(0.261373940307695, 0.2773689058865828)	0.009498222397190559	0.011575204223050028	0.9116540174954881	1
0.05	17346	1	6903	[0.26141126313777363, 0.27718876756430966]	[0.2613458992570753, 0.2771742579075921]	(0.26135982612011033, 0.27723008003661065)	0.005041608367054695	0.00584423478365792	0.7206631180717891	1
0.05	17346	1	6921	[0.2614283195458972, 0.27717170815135084]	[0.26138839602340863, 0.27705487070446827]	(0.261273883217366, 0.27707612141634674)	0.009932070537564397	0.01572687235980319	0.9960145080520649	1
0.05	17346	1	6938	[0.2614443808677779, 0.2771556440058863]	[0.2614254052090901, 0.2771706424242516]	(0.26151094546346065, 0.27720361854906195)	0.0021577367548558657	0.007268063416190684	0.9907435382685047	1
0.05	17346	1	6955	[0.2614603963430008, 0.2771396257208829]	[0.2617005145747191, 0.27711818380263087]	(0.2616684920069279, 0.27710167309288847)	0.016681951878281254	0.015692626594813963	0.6476479233366769	1
0.05	17346	1	6973	[0.26147730426227767, 0.27712271484147755]	[0.26138963149663885, 0.27715961246399456]	(0.2615156652976226, 0.2771529636280141)	0.007899209796999429	0.004376838018786633	0.960243827825904	1
0.05	17346	1	6990	[0.2614932262756413, 0.2771067900464348]	[0.26159464903978563, 0.2770755567203504]	(0.26152911666919876, 0.2770794438850356)	0.008496208308116482	0.004050103863856402	0.9905750153520868	1
0.05	17346	1	7007	[0.2615091033391901, 0.2770909102147049]	[0.26158983548932685, 0.27704076228477]	(0.2614723967548006, 0.27705813599032325)	0.008399544489114175	0.004448618554479422	0.9368040561676025	1
0.05	17346	1	7025	[0.2615258656743671, 0.27707414496311555]	[0.26156143771122037, 0.2770432224755443]	(0.2615330978912165, 0.2769660559758951)	0.004276648443834574	0.007416975340372667	0.942441044916328	1
0.05	17346	1	7042	[0.2615416510996611, 0.27705835679712165]	[0.26147234802837327, 0.2770256003924636]	(0.261415612685163, 0.27695150057488727)	0.006548146960530521	0.014888349196637396	0.9633268206408417	1
0.05	17346	1	7059	[0.2615573924499639, 0.27704261271931974]	[0.26140451940537485, 0.2771507813893804]	(0.2614137899057166, 0.277114262317955)	0.016578011652216063	0.013709915041457688	0.7893544938370936	1
0.05	17346	1	7077	[0.26157401203446984, 0.27702599026115615]	[0.26143711408200265, 0.27696974927903284]	(0.26147968821295464, 0.2771153658333311)	0.012389535484846337	0.011748732491818625	0.815687358379364	1
0.05	17346	1	7094	[0.2615896635255498, 0.27701033606945646]	[0.2615206849045694, 0.27703944519887097]	(0.26161432166491105, 0.2770481495529552)	0.0063205918858673105	0.0040412510480807295	0.9886412964078327	1
0.05	17346	1	7111	[0.2616052717951758, 0.2769947251121234]	[0.26152923480672585, 0.2770087479491947]	(0.2616122578483965, 0.277016745048126)	0.005818001166597031	0.001882103595626905	0.6771486401557922	1
0.05	17346	1	7129	[0.2616217513934941, 0.276978242681969]	[0.2615905418569427, 0.27697213757709366]	(0.2614762612664173, 0.2768901007557306)	0.002424965357142095	0.015071109108722558	0.7289668544863268	1
0.05	17346	1	7146	[0.26163727153983396, 0.2769627198742166]	[0.26170059361244236, 0.27708183420349797]	(0.26174777052536713, 0.27716130903105674)	0.011812338482006024	0.019910293475395857	0.8512948668866476	1
0.05	17346	1	7163	[0.26165274929767424, 0.2769472394675966]	[0.2616679055464801, 0.27685066414649007]	(0.2617684722886493, 0.27686381877748023)	0.007305347786755734	0.013020615847859185	0.6921929952133115	1
0.05	17346	1	7181	[0.26166909160762175, 0.27693089436672824]	[0.26172739809686807, 0.27682273507206456]	(0.2618109262218886, 0.2768731482933887)	0.010907347351915564	0.013077137134884453	0.25219420170979145	1
0.05	17346	1	7198	[0.26168448293643887, 0.27691550041485835]	[0.26171588273712104, 0.2768789703881844]	(0.2617023393693556, 0.2769713464379563)	0.004459966476461519	0.004821293524820414	0.7007604800155793	1
0.05	17346	1	7215	[0.2616998326898037, 0.27690014805080143]	[0.26173716598227736, 0.27677190844087407]	(0.261633976739579, 0.27675189345857243)	0.010892728109173744	0.014025163093531301	0.6686746456094119	1
0.05	17346	1	7233	[0.26171604034472107, 0.2768839376449981]	[0.261715743162211, 0.2768799828506937]	(0.26177533545874376, 0.2767592519890085)	0.0002803218813710595	0.01212961601532525	0.930840716017949	1
0.05	17346	1	7250	[0.26173130532301625, 0.2768686700811861]	[0.261662714790357, 0.27685117740009696]	(0.26160377803433144, 0.2767626125363988)	0.005661151312228663	0.015302095341071409	0.8672540323933479	1
0.05	17346	1	7267	[0.2617465295196503, 0.27685344331113226]	[0.2617826345435491, 0.27678642438688406]	(0.2617778785159709, 0.2768747608978429)	0.006826275013576244	0.0034813443630421492	0.5535786669213789	1
0.05	17346	1	7285	[0.2617626050905084, 0.2768373650285676]	[0.26173607293622586, 0.27678795550996754]	(0.26179246447723836, 0.27680746591732275)	0.005028819548568264	0.003964142594663933	0.9461861252784729	1
0.05	17346	1	7302	[0.26177774612702975, 0.27682222144326574]	[0.26188957489957515, 0.2767103624871348]	(0.2619071849041382, 0.27679812123985403)	0.014868430036567015	0.010205672002032151	0.9662173986434937	1
0.05	17346	1	7320	[0.2617937342123977, 0.27680623067209276]	[0.2618428851156046, 0.2768192107801535]	(0.26172381972709435, 0.27684078241807963)	0.004135044302085555	0.0069105304700216585	0.6865462797630058	1
0.05	17346	1	7337	[0.2618087931544749, 0.27679116920552216]	[0.2618015044777494, 0.2767530514584138]	(0.2617857617934991, 0.27677184044528913)	0.003029182083689519	0.0028229904091040536	0.9733908616863641	1
0.05	17346	1	7354	[0.2618238126016056, 0.27677614724557]	[0.261864461896584, 0.2767466555590821]	(0.26200089334585497, 0.2768965855872556)	0.004690971887430728	0.019738842097486442	0.9335622156277864	1
0.05	17346	1	7372	[0.2618396727703879, 0.27676028442878464]	[0.2618318934808285, 0.27680131533723257]	(0.2619262040921351, 0.2768478650323195)	0.0032606601961989723	0.01160112572142924	0.9655551973879963	1
0.05	17346	1	7389	[0.261854611675587, 0.27674534303454024]	[0.2617249053500654, 0.27678359397486146]	(0.26163338330572294, 0.2766158148008643)	0.011153512103721952	0.023210530588639533	0.4565458321788931	1
0.05	17346	1	7406	[0.2618695118311617, 0.2767304404013471]	[0.26184433603598173, 0.2768102459036454]	(0.26174598003911753, 0.27682437485304967)	0.007014695291269746	0.014422373629970897	0.7779074402095009	1
0.05	17346	1	7424	[0.261885246497343, 0.27671470312417257]	[0.26177423900593466, 0.27665729504679903]	(0.2618096462704901, 0.27666491176598207)	0.01127244558462559	0.008412687470725988	0.611782429338938	1
0.05	17346	1	7441	[0.2619000676277714, 0.2766998795394052]	[0.2619034843528937, 0.27663483051001814]	(0.2619241001457635, 0.27659295204400725)	0.004626123285765726	0.008848762009410094	0.9639518567723696	1
0.05	17346	1	7458	[0.2619148507368243, 0.2766850939872023]	[0.26199502781948925, 0.2765695873443341]	(0.2619562117047505, 0.27662073220326566)	0.01324851068570776	0.007157820631025769	0.9747731272790517	1
0.05	17346	1	7476	[0.26193046225909034, 0.2766694798901822]	[0.2619517974309367, 0.2766114222802583]	(0.2619686969006928, 0.276700434969382)	0.0053865721418768775	0.004684485351422851	0.9530283328798705	1
0.05	17346	1	7493	[0.2619451678251953, 0.2766547719037238]	[0.26188375663384983, 0.2767029005346157]	(0.26193339763554835, 0.27676041470417945)	0.007391778025161111	0.007918854450569168	0.5881047628494973	1
0.05	17346	1	7510	[0.2619598360816434, 0.27664010123787997]	[0.2618753092198407, 0.27670282647192423]	(0.26186672772161335, 0.27666986932383064)	0.009931001484843494	0.008300700573068975	0.63688883172456	1
0.05	17346	1	7528	[0.26197532676514035, 0.276624608015119]	[0.26190145400078085, 0.27664446378725277]	(0.26193106574351777, 0.27663126517543035)	0.006357489946134276	0.00346377490793659	0.9821652770042419	1
0.05	17346	1	7545	[0.26198991892734935, 0.27661001346584113]	[0.26204204432508515, 0.27652077312958134]	(0.26199202772124763, 0.27664172898038697)	0.009669276325361853	0.002308541287505017	0.9751218399381907	1
0.05	17346	1	7562	[0.26200447447561326, 0.27659545554124076]	[0.2619672011241581, 0.27656633107951584]	(0.2619406416420502, 0.2766538396108714)	0.0045390113739433025	0.008306617191767951	0.218625524659382	1
0.05	17346	1	7580	[0.2620198465736424, 0.276580080938709]	[0.26208296107491175, 0.2765514544902317]	(0.26211560145165647, 0.27655910232326053)	0.006300787985029199	0.008017281215101812	0.9114116382304459	1
0.05	17346	1	7597	[0.2620343274439436, 0.2765655977139415]	[0.2619924978991482, 0.2765518972135957]	(0.2620979912876482, 0.2766727311562561)	0.0038104484184539045	0.01166775349115079	0.8821177744831896	1
0.05	17346	1	7614	[0.26204877238050883, 0.2765511504334238]	[0.26202637463619066, 0.2766626154789929]	(0.26202839526351507, 0.2767262410196103)	0.009145981630459543	0.013299071607087765	0.996992794484268	1
0.05	17346	1	7632	[0.26206402809615925, 0.27653589224732267]	[0.2620337853052044, 0.27647421948882767]	(0.26185433042897144, 0.2764499825557637)	0.006338082446690763	0.020134598921028313	0.3834747776265303	1
0.05	17346	1	7649	[0.26207839973962466, 0.2765215182813303]	[0.2620582481222751, 0.27659050202206437]	(0.26206571862366235, 0.27655027635350427)	0.006133622402848871	0.002860921880333711	0.37800435499275886	1
0.05	17346	1	7666	[0.262092736114546, 0.2765071795941825]	[0.26206456000947675, 0.2764752479749696]	(0.26194809505929495, 0.27646255371882456)	0.004161829779534054	0.01299991975150705	0.8623968958854675	1
0.05	17346	1	7684	[0.2621078776022685, 0.2764920356693721]	[0.2620061517457724, 0.27642988661346163]	(0.2620377885866697, 0.2765232795264516)	0.011312731295573308	0.006995473822708709	0.8369098569520952	1
0.05	17346	1	7701	[0.26212214203852147, 0.2764777689418857]	[0.2620666549401511, 0.27648311321427516]	(0.2621695104386157, 0.27646191461912584)	0.004219578040817185	0.0044040377532567065	0.36575334225869477	1
0.05	17346	1	7718	[0.26213637185687366, 0.27646353684239344]	[0.2620377922354304, 0.2766181644364916]	(0.262103332837192, 0.2766492775906114)	0.017366306706698587	0.01504060214777081	0.6894963264849561	1
0.05	17346	1	7736	[0.2621514012239966, 0.2764485050708735]	[0.2620737151653741, 0.2763718236197151]	(0.2621305767173263, 0.27631760931650584)	0.010738766326029658	0.01059652327428695	0.9650591446178979	1
0.05	17346	1	7753	[0.2621655604286274, 0.27643434360567487]	[0.26213069974310377, 0.27650437187002763]	(0.26216052481174723, 0.2765582082734954)	0.007297296678967502	0.008952848910948608	0.8322799041948596	1
0.05	17346	1	7771	[0.26218051549353816, 0.2764193861580019]	[0.26214800216445555, 0.2764862135607671]	(0.26221696497652625, 0.2764590163696161)	0.006928390794500583	0.005328269071285363	0.9152166843414307	1
0.05	17346	1	7788	[0.2621946049600963, 0.27640529445117057]	[0.2622673630212745, 0.27647376069316665]	(0.2623262443483195, 0.27646837925554757)	0.009890241819216272	0.013642095536168242	0.6823012244548576	1
0.05	17346	1	7805	[0.262208660866026, 0.27639123631472684]	[0.2621434391292439, 0.27637761604252703]	(0.26205669134633236, 0.27635957971348435)	0.005533627967572841	0.01281004184932344	0.9567173788860788	1
0.05	17346	1	7823	[0.2622235072346706, 0.2763763875949278]	[0.26221648254123026, 0.27645330863953327]	(0.2622298527360264, 0.2765001865987826)	0.005896380096672482	0.009115880653438269	0.9330649971961975	1
0.05	17346	1	7840	[0.2622374946801701, 0.2763623979388067]	[0.2622154479001083, 0.27650840409867516]	(0.26218346600557685, 0.2764577079676592)	0.011757745395394426	0.010462110971811933	0.9087245134009113	1
0.05	17346	1	7857	[0.2622514491789679, 0.2763484412389533]	[0.26226626475053655, 0.2764161250674502]	(0.2622149628417987, 0.2764296424260009)	0.005824305527006968	0.008279294902124201	0.9461269974708557	1
0.05	17346	1	7875	[0.2622661888397547, 0.2763336992579951]	[0.2622312654521098, 0.2763637620066767]	(0.2621796265251948, 0.2764596287765343)	0.004598347933476021	0.014880378123133253	0.925211875457983	1
0.05	17346	1	7892	[0.2622800761286498, 0.2763198097875449]	[0.26224239552079237, 0.27625190545794726]	(0.26222202291414887, 0.2760488408726035)	0.007500307617174906	0.023338566003093808	0.7575943092750675	1
0.05	17346	1	7909	[0.26229393107180377, 0.27630595267221425]	[0.26228246900590574, 0.2763512621123338]	(0.26227051461300377, 0.2763029850951645)	0.004035279045480733	0.001879815630866144	0.9786784648895264	1
0.05	17346	1	7927	[0.26230856597114394, 0.27629131548307695]	[0.2623292127596184, 0.2763468563464452]	(0.26232200334174405, 0.27644585013785405)	0.0054271317807145225	0.011881491762947616	0.7904632418742245	1
0.05	17346	1	7944	[0.26232235492863787, 0.2762775243725252]	[0.262343461688863, 0.2762765030753572]	(0.26242710703804095, 0.2763610291117804)	0.0015856530787444756	0.013409873767450509	0.48787399888839816	1
0.05	17346	1	7961	[0.2623361121287805, 0.2762637650285199]	[0.26234661717347535, 0.2762836184508915]	(0.2624103555231774, 0.2761965509919454)	0.0021766232877286074	0.010156587903912273	0.9977209844816399	1
0.05	17346	1	7979	[0.2623506441723721, 0.27624923072491336]	[0.26232041470559175, 0.2762830463308773]	(0.26225623291634603, 0.2762109454225269)	0.0045868912439318565	0.009483068619597801	0.9233954127564463	1
0.05	17346	1	7996	[0.2623643365856143, 0.2762355361865555]	[0.262341938337343, 0.27631210385063276]	(0.262405172658865, 0.276258412157928)	0.00708409018164069	0.004585554777760459	0.958984960575385	1
0.05	17346	1	8013	[0.26237799781770776, 0.2762218728383635]	[0.2624855387009375, 0.2761599209006985]	(0.26255273045821037, 0.2761463411420213)	0.012243163178072836	0.01807762179819039	0.8751646280288696	1
0.05	17346	1	8031	[0.26239242887177394, 0.27620743955348714]	[0.2625164941646771, 0.27621045166745756]	(0.2624223532816825, 0.27609705134556706)	0.009196497122096359	0.010156533430291437	0.8348706465011764	1
0.05	17346	1	8048	[0.26240602649101785, 0.27619383983652945]	[0.26249785263864345, 0.2760854668106214]	(0.2625836478882029, 0.2761687970916725)	0.014520008975811627	0.014698787760129228	0.9726446260326954	1
0.05	17346	1	8065	[0.2624195934934972, 0.2761802707451797]	[0.2623522826910634, 0.276225981574797]	(0.262331858073483, 0.2762356558162462)	0.00814646713888123	0.01029362579408677	0.7600814865893321	1
0.05	17346	1	8083	[0.262433925385984, 0.2761659366505248]	[0.2623500005636277, 0.27611636548694846]	(0.2622825068306186, 0.27608724950211694)	0.009662464062728526	0.01657412518074708	0.6746154326326309	1
0.05	17346	1	8100	[0.2624474299257039, 0.2761524300399666]	[0.26252317135050135, 0.2760986680697329]	(0.2626131440680398, 0.27611319555126224)	0.00944935380893408	0.014954296193472438	0.9215467810212089	1
0.05	17346	1	8117	[0.2624609044015832, 0.2761389535019232]	[0.26241917339174564, 0.27621965953376254]	(0.26256318127095823, 0.2763266877217754)	0.008871936859104146	0.02091559362570483	0.9484283916141322	1
0.05	17346	1	8135	[0.2624751389233163, 0.27612471680611606]	[0.2624300881745223, 0.2761777658471125]	(0.2624350019666065, 0.27609007756897863)	0.007135735367585938	0.005462217053010088	0.996218650736503	1
0.05	17346	1	8152	[0.26248855206328836, 0.27611130162166764]	[0.26243345327716416, 0.2760775104980817]	(0.262349299603575, 0.27604119837156227)	0.006498822583147157	0.01521259112907336	0.6124300434696854	1
0.05	17346	1	8169	[0.2625019356812276, 0.27609791596776156]	[0.26239059420713357, 0.2761058275086982]	(0.2623393517536069, 0.2761523749981104)	0.008694931570510045	0.01571292208285424	0.9959351895564253	1
0.05	17346	1	8187	[0.2625160745870314, 0.2760837749154438]	[0.2624178442078511, 0.2761854149398423]	(0.26244516416474983, 0.27625511290711713)	0.014517477881148322	0.017541586755621785	0.8836987018585205	1
